ASTCLS,CODE,NAME,SYMBOLCODE,SYMBOLNAME,ISINCODE,QUANTITY,UNITCOST,MARKETRATE,ACCRUEDINTEREST,MARKETVALUE,GainLoss,GainLoss Percentage,POSITIONFLAG,ASONDATE
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15889,Jindal Steel and Power Ltd - 28/07/2022,,103750,331.544906725301,334.15,0,34668062.5,270278.427250021,0.785743717323165,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15915,LIC Housing Finance Ltd - 28/07/2022,,14000,325.685953517143,346.95,0,4857300,297696.650759998,6.52900324782897,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15978,Larsen and Toubro Ltd - 28/07/2022,,9000,1538.296938317,1540.35,0,13863150,18477.555147,0.133463288644791,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15914,Laurus Labs Limited - 28/07/2022,,30600,467.387021002059,469.7,0,14372820,70777.1573369946,0.494874460352379,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15966,Mahindra and Mahindra Financial Services Ltd - 28/07/2022,,56000,172.40768904,186.75,0,10458000,803169.41376,8.31883487323612,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15873,Mahindra and Mahindra Ltd - 28/07/2022,,7700,1088.58426297857,1091.75,0,8406475,24376.175065011,0.290812308159586,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15996,Manappuram Finance Ltd - 28/07/2022,,162000,90.359585413334,90.95,0,14733900,95647.163039892,0.653405594951828,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15961,Marico Ltd - 28/07/2022,,38400,488.09051786625,499.85,0,19194240,451564.113936,2.40928305371677,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15922,MindTree Limited - 28/07/2022,,9600,2960.37890201063,2874.45,0,27594720,-824917.459302,-2.90263188783922,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15977,NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED - 28/07/2022,,235200,268.644293926326,278.45,0,65491440,2306302.06852812,3.65007048181085,Long,06/07/2022
